"","age","educ","occ","sex","wageinc","wkswrkd"
"15903",57.1908177675214,"zzzOther","101","1",60000,52
"15904",29.5209458915051,"zzzOther","101","1",55000,52
"15905",35.4461200025398,"14","101","1",80000,52
"15906",55.263129476225,"zzzOther","102","2",85000,52
"15907",38.6722074230202,"zzzOther","102","1",325000,52
"15908",38.0955385214183,"14","102","2",137000,52
"15909",43.3173456334043,"zzzOther","102","1",57000,52
"15910",33.4950606976636,"zzzOther","100","2",130000,50
"15911",47.6284096227027,"14","141","1",80000,52
"15912",47.7567168821115,"zzzOther","102","2",70000,52
"15913",65.2513500154018,"14","101","1",96000,12
"15914",41.2722717740107,"zzzOther","100","1",0,50
"15915",39.3654461044353,"zzzOther","102","1",95000,52
"15916",40.1507835411467,"zzzOther","141","2",45000,52
"15917",28.5902012307197,"zzzOther","101","2",35000,52
"15918",65.3185189045034,"zzzOther","101","1",73000,52
"15919",39.9759331464302,"zzzOther","100","2",30000,50
"15920",51.1865059745032,"zzzOther","100","2",52000,52
"15921",41.8038108050823,"zzzOther","101","1",24000,32
"15922",30.6016054311767,"zzzOther","101","2",35000,52
"15923",40.8940595376771,"zzzOther","100","1",72000,48
"15924",37.4968442739919,"zzzOther","101","2",67000,50
"15925",32.4401739062741,"zzzOther","102","1",80000,52
"15926",41.0769733497873,"14","102","2",70000,52
"15927",44.8898054726887,"zzzOther","100","2",40000,52
"15928",30.0794664202258,"zzzOther","100","2",40000,52
"15929",43.867183001712,"zzzOther","141","1",65000,52
"15930",20.3181005567312,"zzzOther","100","1",10000,25
"15931",49.5174396131188,"zzzOther","141","1",60000,40
"15932",23.478113157209,"zzzOther","100","1",14000,45
"15933",28.8769990282599,"zzzOther","141","1",30000,44
"15934",63.4175534283277,"14","101","1",0,0
"15935",23.290487987455,"zzzOther","101","1",21000,40
"15936",27.7805718665477,"zzzOther","100","1",15000,52
"15937",31.5568945584819,"zzzOther","100","2",40000,52
"15938",37.6937640691176,"zzzOther","100","1",9700,20
"15939",65.372024953831,"zzzOther","101","1",12000,12
"15940",26.2883542836644,"14","100","1",325000,50
"15941",36.4562985906377,"zzzOther","100","2",26000,26
"15942",23.4471958575305,"zzzOther","106","2",17900,52
"15943",30.4708482814021,"zzzOther","100","1",35000,52
"15944",45.4274701129179,"zzzOther","141","1",89000,52
"15945",45.8023833802436,"zzzOther","101","1",26000,52
"15946",38.8466744238976,"zzzOther","100","2",54000,52
"15947",35.3643515687436,"zzzOther","100","1",95000,52
"15948",30.5452465908602,"zzzOther","102","2",45000,52
"15949",44.5321018525865,"zzzOther","141","1",74000,51
"15950",34.8420900620986,"14","101","1",65000,48
"15951",49.3616654116195,"zzzOther","101","2",44000,52
"15952",26.1126584452577,"zzzOther","141","1",11500,20
"15953",26.6939702383243,"zzzOther","141","1",64000,48
"15954",56.7372635677457,"14","102","1",100000,52
"15955",38.43173679756,"zzzOther","100","1",44900,52
"15956",36.432927883463,"zzzOther","141","1",50000,52
"15957",29.1252058569808,"zzzOther","100","1",47000,52
"15958",45.1214705184102,"zzzOther","102","1",60000,1
"15959",30.142145017162,"zzzOther","102","1",40000,52
"15960",49.1891043572687,"zzzOther","141","2",1400,12
"15961",38.3749138147105,"zzzOther","101","2",58000,52
"15962",59.3160725582857,"14","102","1",77000,52
"15963",40.2503891440574,"zzzOther","100","2",56000,52
"15964",61.7002520295791,"zzzOther","141","1",0,0
"15965",34.666612357134,"zzzOther","100","2",50000,52
"15966",37.2679532647599,"zzzOther","102","2",58000,52
"15967",35.4780557481572,"zzzOther","140","1",75000,52
"15968",42.8326072641648,"zzzOther","140","1",40000,52
"15969",39.0762834171765,"14","101","1",90000,51
"15970",41.3453802503645,"14","141","1",95000,52
"15971",57.2294877599925,"zzzOther","102","1",65000,52
"15972",44.9307192130946,"zzzOther","100","1",53000,52
"15973",33.6614609223325,"14","106","1",25000,32
"15974",27.8757449642289,"zzzOther","101","1",23000,52
"15975",29.7611098939087,"zzzOther","141","1",46400,52
"15976",29.0819577595685,"zzzOther","102","1",85000,52
"15977",54.6203771238215,"zzzOther","100","1",68000,52
"15978",51.054297032766,"zzzOther","101","2",59000,52
"15979",46.9758208596613,"zzzOther","100","2",12900,52
"15980",49.657376489602,"zzzOther","141","1",76000,52
"15981",41.6761839448009,"zzzOther","141","1",50000,44
"15982",54.1451149033383,"zzzOther","100","1",100000,52
"15983",50.744636585936,"zzzOther","102","2",41000,52
"15984",24.1057217160705,"zzzOther","100","2",32000,52
"15985",40.4565545909572,"14","141","1",60000,52
"15986",38.8508087743539,"zzzOther","141","1",165000,52
"15987",36.1060749005992,"zzzOther","101","1",0,0
"15988",49.3429611888714,"zzzOther","102","2",80000,52
"15989",34.5204436618369,"zzzOther","102","1",58000,52
"15990",39.2348435989115,"zzzOther","141","2",65000,52
"15991",43.5905497064814,"zzzOther","100","1",33000,52
"15992",27.1814259225503,"zzzOther","100","1",3000,48
"15993",27.3019458972849,"zzzOther","100","2",48000,52
"15994",40.0006037664134,"zzzOther","102","1",80000,52
"15995",50.8697260655463,"zzzOther","102","2",95000,52
"15996",35.1079192159232,"zzzOther","102","1",41000,52
"15997",37.568756101653,"zzzOther","101","2",100000,52
"15998",25.6089942127001,"zzzOther","100","1",35000,52
"15999",43.0899445321411,"14","100","1",120000,52
"16000",50.6768648505677,"zzzOther","106","2",45000,52
"16001",49.4041854324751,"zzzOther","100","1",6000,15
"16002",34.4639038585592,"14","100","2",70000,52
"16003",36.6494595701806,"zzzOther","101","1",80000,52
"16004",45.6376411987003,"zzzOther","100","1",60000,52
"16005",67.1788119331468,"zzzOther","101","2",65000,52
"16006",46.6565217038151,"zzzOther","101","1",63000,52
"16007",18.2433661548421,"zzzOther","102","1",3400,50
"16008",38.3867118710186,"14","141","2",38000,52
"16009",41.8007216681726,"zzzOther","100","2",35000,52
"16010",28.4755621196236,"zzzOther","100","1",40000,48
"16011",45.3514319194946,"zzzOther","106","2",60000,49
"16012",41.2505319120828,"zzzOther","101","1",40000,52
"16013",36.4356705152895,"zzzOther","102","1",50000,30
"16014",43.8601443942171,"zzzOther","101","2",0,0
"16015",29.9756675940007,"zzzOther","101","1",26000,28
"16016",30.892982369056,"zzzOther","101","1",42000,51
"16017",23.255434931023,"zzzOther","100","1",30000,45
"16018",51.5067392743658,"zzzOther","101","1",6000,52
"16019",45.1253390454222,"16","102","2",70000,52
"16020",39.1388348834589,"16","101","1",10000,52
"16021",39.4967007727828,"zzzOther","101","2",61000,52
"16022",24.0302553072106,"zzzOther","101","1",42000,52
"16023",48.5672442289069,"zzzOther","101","1",50000,52
"16024",42.5339312735014,"zzzOther","102","2",56000,52
"16025",44.1048376585823,"14","102","1",90000,52
"16026",27.2469099499285,"zzzOther","101","1",1000,5
"16027",25.9732170070056,"zzzOther","101","2",58000,52
"16028",26.8572335503995,"14","102","1",5000,6
"16029",29.6695765350014,"zzzOther","101","1",44000,52
"16030",25.2391279730946,"zzzOther","102","1",600,2
"16031",59.5676665585488,"zzzOther","141","1",87000,52
"16032",56.6906078588217,"zzzOther","141","1",0,46
"16033",26.3203138501849,"zzzOther","100","1",50000,45
"16034",64.0567604599055,"zzzOther","102","1",66000,52
"16035",50.663605940761,"zzzOther","101","2",92000,52
"16036",26.393092994811,"14","101","1",25500,52
"16037",30.3889743781183,"zzzOther","101","1",3500,8
"16038",44.7087736839894,"zzzOther","102","1",117000,52
"16039",37.9644370051101,"14","101","1",50000,52
"16040",42.6281478779856,"zzzOther","100","2",79000,52
"16041",35.3261168296449,"14","101","1",63000,52
"16042",39.358752296539,"zzzOther","102","1",36000,39
"16043",44.3619856263977,"zzzOther","100","2",130000,52
"16044",41.4783411473036,"zzzOther","101","2",63000,52
"16045",37.4627875927836,"zzzOther","100","2",68000,52
"16046",54.6138010423165,"14","100","1",0,12
"16047",48.4124387106858,"zzzOther","101","2",39000,48
"16048",22.3310449877754,"14","101","1",45000,48
"16049",43.8837642313447,"16","106","1",0,50
"16050",50.1142807917204,"14","100","1",106000,52
"16051",26.0106220091693,"zzzOther","100","1",55000,50
"16052",25.7128979715053,"zzzOther","100","2",50000,48
"16053",42.5241969523486,"zzzOther","100","1",80000,52
"16054",31.179938191548,"zzzOther","100","1",70000,52
"16055",84.9665801923256,"16","100","2",0,0
"16056",35.3538716046605,"14","102","1",55000,46
"16057",43.231155294925,"zzzOther","100","1",10000,52
"16058",23.7986943209544,"zzzOther","106","1",31000,52
"16059",36.3634514594451,"zzzOther","101","1",35000,52
"16060",33.6389038923662,"14","141","1",67000,52
"16061",47.372958668042,"14","101","2",0,0
"16062",52.5232790342998,"zzzOther","100","1",0,0
"16063",40.1687822488602,"zzzOther","141","1",60000,52
"16064",30.7039792395663,"zzzOther","102","1",0,0
"16065",37.4510459967423,"14","101","2",53000,52
"16066",38.3092911930289,"zzzOther","102","1",49800,52
"16067",45.2030446564313,"zzzOther","101","1",120000,52
"16068",35.5844092783518,"zzzOther","102","1",110000,42
"16069",22.6464672323782,"zzzOther","100","2",32500,52
"16070",52.7350215143524,"zzzOther","100","1",64000,48
"16071",46.2703008612152,"zzzOther","102","1",158000,52
"16072",30.9856301301625,"zzzOther","100","1",60000,50
"16073",28.8921065707691,"zzzOther","102","1",66000,52
"16074",43.7377890755888,"zzzOther","102","1",78000,52
"16075",29.2864591665566,"zzzOther","101","1",35000,48
"16076",45.7316517115105,"zzzOther","101","1",0,49
"16077",46.1680524332915,"zzzOther","100","1",71000,52
"16078",29.373896488687,"zzzOther","101","1",0,0
"16079",34.519253869541,"14","102","1",82000,52
"16080",46.4014849122614,"zzzOther","101","1",73000,40
"16081",51.9831200512126,"zzzOther","101","1",76000,52
"16082",26.4245475297794,"zzzOther","100","2",32800,52
"16083",27.5353925793897,"zzzOther","101","1",0,30
"16084",56.8426762234885,"zzzOther","141","1",85000,52
"16085",54.6563709224574,"zzzOther","102","1",101000,52
"16086",62.5645597795956,"zzzOther","102","1",25000,52
"16087",34.9094152238686,"zzzOther","100","2",325000,52
"16088",25.5284922022838,"zzzOther","101","1",1000,5
"16089",44.3062301310711,"zzzOther","101","1",140000,52
"16090",39.9953786989208,"zzzOther","141","1",102000,52
"16091",26.8352916827425,"zzzOther","100","1",33300,40
"16092",34.2784001298714,"zzzOther","102","1",42400,52
"16093",47.8135725378525,"zzzOther","101","1",80000,52
"16094",26.3514793633949,"zzzOther","141","1",44000,52
"16095",41.000423471909,"zzzOther","100","1",71000,52
"16096",33.977424882818,"zzzOther","141","1",36400,40
"16097",25.0480959804263,"zzzOther","100","1",33000,48
"16098",45.7882487874012,"zzzOther","100","1",95000,52
"16099",56.1871431889012,"14","141","1",20000,52
"16100",45.4302976138424,"zzzOther","100","1",325000,49
"16101",42.6622075662017,"zzzOther","101","1",30000,40
"16102",42.1723074065521,"zzzOther","101","1",30000,40
"16103",22.2607025385369,"zzzOther","102","1",32000,30
"16104",39.4453805815428,"zzzOther","100","1",0,40
"16105",32.6806430162396,"zzzOther","101","2",140000,48
"16106",31.9725360933226,"zzzOther","100","1",325000,52
"16107",51.2085488066077,"zzzOther","100","1",50000,52
"16108",38.5456094359979,"16","101","2",61000,52
"16109",22.1004211925901,"zzzOther","101","1",29000,52
"16110",25.5335480838548,"14","101","1",0,0
"16111",26.3124138738494,"14","102","2",87000,52
"16112",43.2677186708897,"zzzOther","102","2",110000,52
"16113",29.3267473781016,"14","100","1",60000,45
"16114",47.2722858251072,"14","102","1",89000,52
"16115",34.285248342203,"zzzOther","102","2",42000,52
"16116",23.066793306265,"zzzOther","101","1",45000,48
"16117",41.2461287002079,"zzzOther","101","1",20000,30
"16118",25.2445335506927,"14","101","1",48000,52
"16119",26.6339688298758,"zzzOther","100","1",95000,48
"16120",48.0715910485014,"zzzOther","100","1",63000,52
"16121",31.8792323374655,"14","100","2",52000,52
"16122",26.0433812059928,"zzzOther","106","1",43000,43
"16123",51.0811875055078,"zzzOther","100","1",0,0
"16124",42.9937775442377,"zzzOther","102","1",88000,52
"16125",25.063461872749,"zzzOther","101","1",40000,40
"16126",52.4147299560718,"zzzOther","100","1",72000,52
"16127",49.6496829325333,"zzzOther","102","1",25000,52
"16128",30.8965669998433,"zzzOther","102","1",60000,52
"16129",59.7312658280134,"zzzOther","102","1",0,0
"16130",27.852351595182,"zzzOther","101","1",60000,52
"16131",79.0102072369773,"zzzOther","141","1",150000,52
"16132",41.8561040323693,"14","100","1",94000,52
"16133",39.7446263434831,"zzzOther","141","2",100000,52
"16134",27.2014626679011,"zzzOther","102","1",80000,52
"16135",55.0574189270847,"zzzOther","102","1",35000,52
"16136",31.5878415498883,"zzzOther","140","1",45000,48
"16137",30.3636659530457,"zzzOther","106","1",50000,44
"16138",83.3814000021666,"16","100","1",11100,24
"16139",49.2915959719103,"14","100","1",325000,52
"16140",40.1759327393956,"zzzOther","101","2",45000,48
"16141",51.1016327540856,"zzzOther","102","1",104000,52
"16142",37.7999395555817,"zzzOther","141","2",70000,40
"16143",40.591740519274,"zzzOther","102","1",87000,52
"16144",32.249437809689,"zzzOther","100","1",92000,52
"16145",37.897678357549,"zzzOther","101","1",0,0
"16146",39.2698014318012,"14","141","2",85000,52
"16147",38.7583669400774,"14","102","1",79000,52
"16148",54.8282626490109,"zzzOther","100","1",0,0
"16149",20.1836545225233,"zzzOther","100","1",13000,52
"16150",44.2684729855973,"zzzOther","141","1",25000,52
"16151",41.6652619945817,"zzzOther","140","2",12000,52
"16152",44.3849876881577,"16","141","1",61000,50
"16153",34.1071981249843,"zzzOther","100","1",20000,51
"16154",25.2643233549315,"zzzOther","101","1",0,50
"16155",50.3142301049083,"zzzOther","100","2",59000,52
"16156",65.5893548068125,"14","101","1",0,20
"16157",27.7372812901158,"zzzOther","102","1",70000,48
"16158",27.173607691424,"zzzOther","102","1",67000,48
"16159",29.9759610255715,"zzzOther","102","1",65000,43
"16160",40.5556464153342,"zzzOther","100","2",40000,52
"16161",33.766093387967,"14","102","1",60000,50
"16162",28.9925238983706,"zzzOther","101","1",57000,52
"16163",45.7095573274419,"zzzOther","101","1",40000,52
"16164",27.1440286305733,"14","100","2",71000,52
"16165",41.4757236649748,"zzzOther","100","1",0,49
"16166",29.6499516479671,"zzzOther","102","1",52000,48
"16167",25.6046273915563,"zzzOther","101","1",0,0
"16168",62.5380020488519,"14","141","1",70000,26
"16169",26.1874019009992,"zzzOther","106","2",60000,52
"16170",20.151753310347,"zzzOther","106","1",31000,52
"16171",34.3161539535504,"14","101","2",27800,52
"16172",42.2651123139076,"zzzOther","102","2",75000,32
"16173",27.2075257794932,"zzzOther","100","1",22800,52
"16174",43.4413697032724,"zzzOther","101","1",75000,52
"16175",29.9745809424203,"zzzOther","100","1",40000,52
"16176",22.5815507513471,"zzzOther","106","2",17900,52
"16177",45.7872574741486,"14","102","1",73000,52
"16178",39.4474955021869,"zzzOther","101","1",63000,52
"16179",40.6977265137248,"zzzOther","101","1",45000,50
"16180",24.4182848660275,"zzzOther","101","1",35000,52
"16181",34.5453507548664,"zzzOther","102","1",120000,52
"16182",40.1861218807753,"zzzOther","102","1",110000,3
"16183",30.7890358106233,"16","141","1",72000,51
"16184",21.4044287432916,"zzzOther","101","1",3600,16
"16185",50.6883617418353,"zzzOther","102","1",52000,8
"16186",29.3320660768077,"zzzOther","101","1",0,50
"16187",38.4451931363437,"14","100","2",0,40
"16188",30.3023678013124,"zzzOther","100","1",170000,50
"16189",53.3419504126068,"zzzOther","141","1",108000,52
"16190",41.7426066955086,"14","141","1",90000,52
"16191",58.4280130004045,"14","101","1",325000,46
"16192",50.5257736935746,"14","106","1",115000,52
"16193",61.9649317665026,"zzzOther","101","1",57000,52
"16194",41.2072997502983,"14","102","1",109000,52
"16195",40.6108141425066,"zzzOther","141","1",65000,52
"16196",52.090058457572,"14","102","1",0,52
"16197",35.3637586305849,"zzzOther","100","1",67000,52
"16198",42.8023724853992,"14","106","1",325000,52
"16199",55.4721533833072,"zzzOther","100","2",65000,52
"16200",50.0367582279723,"14","102","2",65000,48
"16201",57.754355448531,"zzzOther","101","2",0,0
"16202",52.0902406668756,"14","100","1",53000,50
"16203",25.818706280319,"zzzOther","100","1",29400,52
"16204",56.7969839088619,"zzzOther","141","1",87000,52
"16205",28.0555424760096,"zzzOther","141","1",64000,52
"16206",43.3854930885136,"zzzOther","100","1",100000,52
"16207",52.777332685655,"14","100","1",325000,52
"16208",25.3850622335449,"zzzOther","102","1",56000,52
"16209",37.3991195224226,"zzzOther","101","1",57000,52
"16210",58.2695185656194,"zzzOther","101","1",0,0
"16211",30.7340059485286,"zzzOther","102","2",50000,52
"16212",45.0285740785766,"zzzOther","101","2",49000,52
"16213",61.1376126466785,"14","100","1",0,52
"16214",37.7746374977287,"zzzOther","102","1",60000,50
"16215",38.0434965675231,"zzzOther","106","1",40000,52
"16216",28.8821051500272,"zzzOther","102","2",36000,26
"16217",53.955547044985,"zzzOther","101","2",65000,49
"16218",25.2695655706339,"zzzOther","102","2",58000,52
"16219",50.203722888371,"zzzOther","100","1",36000,52
"16220",39.1341349841096,"zzzOther","100","2",24000,52
"16221",34.2113934883382,"14","102","1",37000,52
"16222",40.7494048520457,"14","141","1",50000,52
"16223",44.397043987643,"14","101","2",50000,52
"16224",43.1539132385515,"zzzOther","101","1",53000,42
"16225",63.3625413430855,"zzzOther","102","2",110000,52
"16226",70.4820840058383,"zzzOther","101","2",0,48
"16227",28.5811906806193,"zzzOther","101","1",16000,20
"16228",42.4868594047148,"zzzOther","101","2",87000,52
"16229",40.5312615968287,"zzzOther","101","2",80000,52
